ID,Name,Address,Latitude,Longitude,Rank,Review Number,Mean Price,Category,Business Circle
5628570,"小小运动馆(上海环球中心)","世纪大道100号上海环球金融中心2楼","31.23457","121.50796","准五星商户","203","￥8995","幼儿教育","陆家嘴"
2739373,"柏悦 Dining Room","世纪大道100号上海环球金融中心上海柏悦酒店87楼","31.23435","121.50733","准五星商户","389","￥472","西餐","陆家嘴"
9038932,"巧手香锅牛蛙馆(上海环球金融中心店)","世纪大道100号上海环球金融中心B2楼","31.23457","121.50796","四星商户","310","￥42","川菜","陆家嘴"
4088872,"TIFFANY&CO(国金中心店)","世纪大道8号国金中心商场1楼L1-28","31.23662","121.50129","四星商户","178","￥6152","婚戒首饰","陆家嘴"
2217802,"威尔士健身会所(金茂店)","世纪大道88号金茂大厦裙楼金茂时尚生活中心J·LIFE4楼","31.23525","121.50574","三星商户","324","￥2642","健身中心","陆家嘴"
19330288,"雷诺瓦正大店×葛乐蒂咖啡馆(正大广场店)","陆家嘴西路168号正大广场5楼5FC-62室","31.23703","121.49928","五星商户","329","￥44","DIY手工坊","陆家嘴"
5290490,"CoCo壱番屋(正大广场店)","陆家嘴西路168号正大广场8楼08B号铺","31.23691","121.50012","准四星商户","798","￥47","日本菜","陆家嘴"
4117658,"Little Mermaid Bakery(国金中心店)","世纪大道8号国金中心商场B2楼LG2-26室","31.23663","121.50131","四星商户","543","￥34","面包甜点","陆家嘴"
19429217,"幻品 La Fantasia(国金店)","世纪大道8号国金中心商场B2楼LG2室citysuper超生活26号商铺","31.23741","121.50126","四星商户","74","￥113","面包甜点","陆家嘴"
5623337,"睛姿眼镜店(环球中心店)","世纪大道100号上海环球金融中心2楼219室","31.23457","121.50796","准五星商户","144","￥586","眼镜店","陆家嘴"
1919890,"哈根达斯(正大店)","陆家嘴西路168号正大广场1楼GF31号铺","31.23703","121.50011","准四星商户","659","￥69","面包甜点","陆家嘴"
501128,"红塔豪华精选酒店Danieli's意大利餐厅","东方路889号红塔豪华精选酒店39楼","31.22376","121.52823","四星商户","451","￥283","西餐","八佰伴"
9381689,"茶香书香(滨江店)","富城路28号1楼","31.23551","121.49815","四星商户","940","￥38","面包甜点","陆家嘴"
8831744,"爱尚居酒店式公寓","昌邑路600号豪德万源大酒店905室","31.24147","121.5221","准四星商户","45","￥306","经济型","陆家嘴"
17626450,"浦东四季酒店·婚宴","世纪大道210号二十一世纪大厦30-41楼","31.23413","121.51024","五星商户","19","None","婚宴","陆家嘴"
10653335,"Pascasa Sunbrunch元意西餐","陆家嘴环路1188号L-2","31.24148","121.50514","四星商户","417","￥112","西餐","陆家嘴"
3216808,"hotwind(正大广场店)","陆家嘴西路168号正大广场5楼C2-3","31.2374","121.50012","五星商户","205","￥228","服饰鞋包","陆家嘴"
24068701,"三千丝(陆家嘴店)","浦东新区 浦东南路988号","31.23054","121.51484","五星商户","173","￥140","美发","陆家嘴"
4081612,"卡地亚(国金中心店)","世纪大道8号国金中心商场1楼L1-2","31.23611","121.50308","四星商户","148","￥21024","婚戒首饰","陆家嘴"
5146669,"洋面屋五右卫门(上海环球金融中心店)","世纪大道100号上海环球金融中心B1楼106-2号","31.23457","121.50796","四星商户","604","￥46","西餐","陆家嘴"
22433711,"迈可先生·私家衣尚护理中心(滨江店)","潍坊西路1弄16号热带风情会所B1","31.22195","121.51425","五星商户","48","￥109","洗衣店","陆家嘴"
27273961,"野兽派","陆家嘴银城中路国金大厦","31.23558","121.50316","四星商户","15","None","花店","陆家嘴"
4089040,"Van Cleef & Arpels(国金中心店)","世纪大道8号国金中心商场1楼L1-31","31.23664","121.50131","五星商户","47","￥26571","婚戒首饰","陆家嘴"
504064,"福临门鱼翅海鲜酒家","富城路33号香格里拉大酒店浦江楼2楼","31.23554","121.49932","准五星商户","297","￥656","粤菜","陆家嘴"
4113343,"PANDORA 潘多拉婚礼制作","西藏南路1739号耀江花园3号楼704室","31.1991","121.49214","五星商户","86","￥28450","婚庆公司","董家渡"
5265548,"创意天地(正大广场店)","陆家嘴西路168号正大广场5楼503-508号铺","31.2374","121.50012","准四星商户","22","￥120","亲子游乐","陆家嘴"
20807251,"集媄堂美甲(正大广场店)","陆家嘴西路168号正大广场2F","31.23752","121.50052","四星商户","253","￥106","美甲","陆家嘴"
6295705,"MLB(正大广场店)","陆家嘴西路168号正大广场5楼","31.23674","121.49919","四星商户","29","￥980","服饰鞋包","陆家嘴"
4189220,"桂由美婚纱YUMI KATSURA(上海旗舰店)","富城路33号香格里拉大酒店紫金楼4F","31.23588","121.49913","准五星商户","33","￥25899","婚纱礼服","陆家嘴"
22892556,"醉辉皇.婚宴(浦东店)","花园石桥路66号东亚银行金融大厦3楼","31.23427","121.50202","四星商户","4","None","婚宴","陆家嘴"
18145418,"Salad+色拉嘉","世纪大道100号环球金融中心B1楼","31.23494","121.50767","准五星商户","179","￥34","西餐","陆家嘴"
24317976,"大士村南洋美食(陆家嘴店)","陆家嘴环路1233号102单元Unit102 Lujiazui Ring Road No.1233 AZIA Center","31.24098","121.50415","准四星商户","50","￥83","东南亚菜","陆家嘴"
4118287,"SKY 94","世纪大道100号上海环球金融中心观光厅94楼","31.23442","121.507","准四星商户","85","￥44","咖啡厅","陆家嘴"
2254273,"史云逊健发.美发中心(正大店)","陆家嘴西路168号正大广场B1楼23A号铺","31.23674","121.49919","四星商户","138","￥4787","美发","陆家嘴"
17179780,"恒悦轩精致香港粤菜·婚宴(陆家嘴店)","世纪大道201号渣打银行大厦3-4楼","31.23588","121.50988","准五星商户","67","￥212","婚宴","陆家嘴"
9154338,"粤珍小厨(正大广场店)","陆家嘴西路168号正大广场B1-17号铺","31.23701","121.49925","四星商户","291","￥25","小吃快餐","陆家嘴"
18179479,"沃歌斯(陆家嘴环路店)","陆家嘴环路1188号L1商铺","31.24148","121.50514","准四星商户","69","￥87","西餐","陆家嘴"
4516714,"Lis Dessert(国金中心店)","世纪大道8号国金中心商场LG2楼","31.23663","121.50131","准四星商户","571","￥25","面包甜点","陆家嘴"
23437147,"湘","东方路43号","31.24254","121.52001","四星商户","29","￥86","湘菜","陆家嘴"
502015,"上海金茂君悦精饼屋","世纪大道88号金茂君悦大酒店1楼3号门","31.23501","121.50581","四星商户","2552","￥120","面包甜点","陆家嘴"
27468861,"哈利波特tm魔法世界","陆家嘴西路168号正大广场9楼","31.23685","121.49926","准四星商户","19","None","游乐游艺","陆家嘴"
4287226,"麦当劳(国金中心店)","世纪大道8号国金中心商场LG1-17号商铺","31.23662","121.50127","准四星商户","477","￥23","小吃快餐","陆家嘴"
23967861,"teenie weenie cafe","陆家嘴西路168号正大广场2楼","31.23727","121.499","四星商户","116","￥45","咖啡厅","陆家嘴"
8876717,"文华东方酒店滨江大堂吧","浦东南路111号文华东方酒店内","31.24362","121.50727","四星商户","148","￥203","咖啡厅","陆家嘴"
27268384,"Awfully Chocolate(国金中心店)","陆家嘴世纪大道8号国金中心商场LG2","31.23723","121.5017","四星商户","17","None","服饰鞋包","陆家嘴"
27292279,"4inlook美目美佳隐形眼镜店(正大广场店)","陆家嘴西路168号临1F15","31.23636","121.49812","五星商户","54","None","眼镜店","陆家嘴"
22177846,"YOBA酸奶冰淇淋(正大广场三店)","陆家嘴西路168号正大广场B2楼","31.23752","121.50052","准五星商户","210","￥29","面包甜点","陆家嘴"
4181092,"柏悦酒店·婚宴","世纪大道100号陆家嘴上海环球金融中心柏悦酒店86楼","31.23457","121.50796","五星商户","27","None","婚宴","陆家嘴"
1795948,"艾维庭美容纤体SPA(正大广场店)","陆家嘴西路168号正大广场7楼7A25号铺","31.23674","121.49919","四星商户","155","￥244","美容/SPA","陆家嘴"
1901974,"星巴克(正大2店)","陆家嘴西路168号1F","31.23703","121.50011","四星商户","1071","￥38","咖啡厅","陆家嘴"
2311108,"HOLA特力和乐(正大店)","陆家嘴西路168号正大广场6楼","31.23763","121.50019","四星商户","634","￥122","更多购物场所","陆家嘴"
5338152,"福荣祥烧腊(陆家嘴店)","南泉北路31号","31.23836","121.51544","三星商户","51","￥23","小吃快餐","陆家嘴"
5596307,"天然岩石烧肉孙三郎","浦东陆家嘴世纪大道8号上海国金中心商场4层L4-1,2&3号铺","31.2374","121.50126","准四星商户","277","￥192","日本菜","陆家嘴"
17612325,"极地探险互动馆","滨江大道2789号1楼","31.23836","121.49703","三星商户","37","￥15","展馆展览","陆家嘴"
2405194,"瑞尔齿科(正大广场店)","陆家嘴西路168号正大广场B1楼F16号铺","31.23701","121.50009","四星商户","116","￥786","齿科","陆家嘴"
4212893,"国金中心停车场","世纪大道8号国金中心商场内","31.23664","121.50131","四星商户","201","￥23","停车场","陆家嘴"
19827138,"Coffee Passionate","国金中心LG2-A-13室","31.23591","121.50102","准五星商户","105","￥32","面包甜点","陆家嘴"
8891975,"和牛铁板烧(正大店)","陆家嘴西路168号正大广场B2美食广场内","31.23674","121.49919","准四星商户","102","￥58","日本菜","陆家嘴"
13767927,"Café Lugo(正大广场店)","陆家嘴西路168号正大广场1楼GF28-29室","31.23701","121.49867","准四星商户","495","￥44","咖啡厅","陆家嘴"
4289591,"星巴克(国金中心店)","世纪大道8号上海国金中心D座商场裙房B2层LG2-29室","31.23663","121.50131","四星商户","459","￥36","咖啡厅","陆家嘴"
2651665,"东北菜馆(栖霞路店)","栖霞路51号","31.23604","121.51564","准四星商户","110","￥29","东北菜","陆家嘴"
5636591,"UGG Australia(国金店)","世纪大道8号国金中心地下1楼LG1-30铺","31.23646","121.50103","准五星商户","60","￥1438","服饰鞋包","陆家嘴"
1865209,"大众书局(正大店)","陆家嘴西路168号正大广场7楼","31.2374","121.50012","四星商户","682","￥38","书店","陆家嘴"
2967475,"TONI&GUY(正大广场店)","陆家嘴西路168号正大广场B2楼","31.23701","121.50009","四星商户","198","￥196","美发","陆家嘴"
5303923,"Gelato by RL.GODA(国金中心店)","世纪大道8号国金中心IFC商场LG2","31.23646","121.50103","四星商户","976","￥36","面包甜点","陆家嘴"
4555098,"欧米亚(世纪大道店)","世纪大道55号东方浮庭2楼","31.23867","121.50221","准四星商户","789","￥109","西餐","陆家嘴"
6119399,"嘉厨小馆(浦东大道店)","浦东大道125号","31.23896","121.51319","准四星商户","84","￥36","粤菜","陆家嘴"
17739234,"家全七福(浦东店)","富城路33号香格里拉大酒店浦江楼2楼","31.23587","121.49919","四星商户","31","￥296","粤菜","陆家嘴"
24599903,"rainbow confetti七色纸屑婚礼定制","南泉北路1035弄紫金汉宫414室","31.22532","121.51841","准五星商户","11","None","婚庆公司","八佰伴"
17212550,"Candy Lab糖果研究室(正大广场店)","陆家嘴西路168号正大广场8楼","31.23703","121.49928","四星商户","134","￥48","面包甜点","陆家嘴"
1860271,"NIKE(正大店)","陆家嘴西路168号正大广场7楼","31.23702","121.5001","准四星商户","22","￥596","运动户外","陆家嘴"
1956559,"味千拉面(上海东方明珠店)","陆家嘴环路1388号","31.23972","121.50108","四星商户","799","￥43","日本菜","陆家嘴"
4088845,"Salvatore Ferragamo(国金中心店)","世纪大道8号国金中心商场1楼L1-10","31.23663","121.50131","四星商户","84","￥3893","服饰鞋包","陆家嘴"
27454180,"JUSTPOP美式爆米花专卖(正大广场迷你院线店)","正大广场8楼","31.23685","121.49926","五星商户","24","None","其他","陆家嘴"
1861594,"茂昌眼镜(正大店)","陆家嘴西路168号正大广场3楼01号铺","31.23674","121.49919","四星商户","123","￥897","眼镜店","陆家嘴"
13658795,"上海国际肚皮舞发烧友俱乐部","向城路29号爵士大厦A栋30楼A座","31.22472","121.52874","准五星商户","60","￥234","舞蹈","八佰伴"
3240919,"雅客瑞园酒店式公寓(浦东大道店)","浦东大道3号","31.2399","121.51107","准四星商户","31","￥748","五星级/豪华型","陆家嘴"
2043781,"观景台","滨江大道2852号1楼沿江","31.24061","121.49682","四星商户","107","￥647","其他","陆家嘴"
3181222,"东北四季饺子王(浦东大道店)","浦东大道143号甲","31.23944","121.51438","准四星商户","445","￥40","东北菜","陆家嘴"
5313456,"宝寿司(招远路店)","招远路19号","31.23692","121.51428","准五星商户","202","￥37","日本菜","陆家嘴"
4077376,"宝寿司(陆家嘴店)","陆家嘴环路1318号星展银行大厦B1楼5号铺","31.24187","121.50351","准四星商户","575","￥38","日本菜","陆家嘴"
3685351,"每日新鲜水果吧(陆家嘴店)","陆家嘴西路168号正大广场B2楼卜蜂莲花超市入口外","31.2374","121.50012","准五星商户","1454","￥21","面包甜点","陆家嘴"
3239404,"海悦滨江酒店公寓","昌邑路588弄1号","31.24114","121.52178","准四星商户","47","￥379","四星级/高档型","陆家嘴"
4619189,"DQ冰雪皇后(东方浮庭店)","世纪大道55号东方浮庭2楼","31.23847","121.50226","准五星商户","326","￥27","面包甜点","陆家嘴"
2078806,"C&A(正大广场店)","陆家嘴西路168号正大广场1楼GF13-16号铺","31.23703","121.50011","准四星商户","973","￥178","服饰鞋包","陆家嘴"
1886167,"威尔士健身会所(正大店)","陆家嘴西路168号7楼","31.23674","121.49919","三星商户","596","￥4894","健身中心","陆家嘴"
13658422,"东北四季饺子王(万源店)","浦东大道599号","31.24094","121.52213","准四星商户","118","￥47","东北菜","陆家嘴"
5677427,"花丸乌冬面(上海环球金融中心店)","世纪大道100号上海环球金融中心B1楼","31.2351","121.50775","四星商户","578","￥34","日本菜","陆家嘴"
22454492,"甛印(浦电路店)","浦电路357号世纪联华内B1（崂山路浦电路）","31.22079","121.52935","四星商户","27","￥21","面包甜点","陆家嘴"
3898612,"彩花束(陆家嘴西路正大广场店)","陆家嘴西路168号正大广场B2楼超市中门入口右侧","31.23739","121.50014","四星商户","79","￥356","花店","陆家嘴"
2824471,"面包新语(正大广场店)","陆家嘴西路168号正大广场B2楼","31.23736","121.5","准四星商户","645","￥26","面包甜点","陆家嘴"
4129998,"Red Passion(新天酒吧）","陆家嘴环路1288号上海凯宾斯基大酒店30楼","31.24256","121.5041","四星商户","89","￥139","其他","陆家嘴"
24873431,"必品阁bibigo(环球金融中心店)","环球金融中心B1楼","31.23398","121.50685","准四星商户","70","￥56","韩国料理","陆家嘴"
4207332,"食其家(浦电路店)","浦电路357号世纪联华B1楼","31.22072","121.52973","四星商户","543","￥24","日本菜","陆家嘴"
1942801,"城市超市(滨江店)","陆家嘴花园石桥路33号花旗集团大厦西侧底层","31.2339","121.50001","四星商户","148","￥57","超市/便利店","陆家嘴"
22022048,"塑魅丰胸美胸护理中心(金茂中心)","世纪大道88号金茂大厦时尚生活中心3N04-3N05","31.23508","121.50544","五星商户","76","￥500","美容/SPA","陆家嘴"
8870000,"胡椒厨房(正大广场店)","陆家嘴西路168号正大广场B2楼食代馆内","31.23741","121.50013","准四星商户","201","￥30","西餐","陆家嘴"
4088917,"Bvlgari(国金中心店)","世纪大道8号国金中心商场1楼L1-06","31.23663","121.50131","准四星商户","76","￥13659","珠宝饰品","陆家嘴"
4546519,"Puyi Optical(国金店)","世纪大道8号国金中心商场3楼L3-23室","31.23664","121.50131","四星商户","35","￥11225","眼镜店","陆家嘴"
13917135,"PANDORA(IFC国金中心)","世纪大道8号国金中心D座B1楼LG1-69室","31.2365","121.50102","四星商户","37","￥2569","珠宝饰品","陆家嘴"
1795375,"星之健身(陆家嘴店)","浦东南路500号国家开发银行大厦2楼","31.23699","121.51043","准四星商户","111","￥1088","健身中心","陆家嘴"
18254677,"果汁源鲜榨果汁","栖霞路58号","31.23609","121.51681","准五星商户","74","￥15","面包甜点","陆家嘴"
19210923,"全家便利店","陆家嘴西路168号正大广场B1楼21-22室","31.23674","121.49919","准四星商户","22","￥15","超市/便利店","陆家嘴"
4010089,"海上小喔(陆家嘴店)","崂山路707号","31.22031","121.5256","准四星商户","113","￥142","经济型","陆家嘴"
2052793,"Sushi Bar","富城路33号香格里拉大酒店紫金楼1楼","31.23566","121.4987","准四星商户","44","￥400","日本菜","陆家嘴"
17972979,"Candy Master糖果大师(正大广场店)","陆家嘴西路168号B2楼","31.23702","121.49867","四星商户","125","￥54","面包甜点","陆家嘴"
15082253,"中国移动通信(陆家嘴东路营业厅)","浦东南路500号","31.23709","121.51046","准四星商户","28","None","通信营业厅","陆家嘴"
8054751,"CHAUMET(国金中心店)","世纪大道8号上海国金中心商场1楼L1-38号","31.23647","121.50099","准四星商户","22","None","珠宝饰品","陆家嘴"
24056135,"宠物梦公馆","栖霞路51号-13","31.23612","121.51593","四星商户","43","None","宠物店","陆家嘴"
8876736,"文华西饼屋","浦东南路111号上海浦东文华东方酒店行政公寓大堂","31.24362","121.50727","四星商户","121","￥81","面包甜点","陆家嘴"
1862386,"卜蜂莲花(正大广场店)","陆家嘴西路168号正大广场B2楼","31.23701","121.50009","四星商户","1341","￥84","超市/便利店","陆家嘴"
20704707,"棒约翰比萨(陆家嘴店）(陆家嘴店)","上海市浦东新区陆家嘴环路1318号星展银行下沉式广场","31.2416","121.50383","四星商户","109","￥57","小吃快餐","陆家嘴"
21156618,"ETUDE HOUSE(日月光店)","徐家汇路618号B1","31.20575","121.46827","准四星商户","71","￥137","化妆品","陆家嘴"
8066272,"珍面轩(国金店)","世纪大道8号国金中心地下2楼LG2-B8、LG2-B9号铺","31.2374","121.50126","准四星商户","630","￥35","小吃快餐","陆家嘴"
502284,"牛奶棚(浦南店)","浦东南路599号","31.235","121.51279","四星商户","381","￥13","面包甜点","陆家嘴"
2122246,"金茂大厦","世纪大道88号","31.23528","121.50583","四星商户","671","￥80","城市观光","陆家嘴"
21644357,"东来福热气涮羊肉","南泉北路53","31.2376","121.51535","准四星商户","52","￥52","火锅","陆家嘴"
4708661,"万寿亭(世纪大道店)","世纪大道1600号陆家嘴商务广场裙楼","31.2233","121.53414","准四星商户","185","￥93","韩国料理","陆家嘴"
5726221,"Mothercare(正大广场店)","陆家嘴西路168号正大广场6楼09号铺","31.23674","121.49919","四星商户","45","￥701","亲子购物","陆家嘴"
5490848,"宁夏马氏清真牛羊肉店","钱仓路393号","31.23936","121.5213","四星商户","28","￥33","清真菜","陆家嘴"
4511781,"NIKE(IFC国金中心店)","世纪大道8号国金中心商场地下1楼LG1-45室","31.23664","121.50131","准四星商户","31","￥963","运动户外","陆家嘴"
2416537,"麦当劳(正大店)","陆家嘴西路168号正大广场5楼35-36号铺","31.23645","121.49897","准四星商户","465","￥21","小吃快餐","陆家嘴"
12591006,"诗泥SPA(正大广场店)","陆家嘴西路168号正大广场西区B1","31.23703","121.49928","准四星商户","194","￥390","美容/SPA","陆家嘴"
6433129,"汉庭酒店(陆家嘴东方明珠店)","浦东大道580号","31.24036","121.52166","准四星商户","47","￥215","经济型","陆家嘴"
4287855,"FURLA(国金中心店)","世纪大道8号国金中心商场3楼L3-28室","31.23663","121.50131","四星商户","48","￥2594","服饰鞋包","陆家嘴"
19366952,"NEWLUX新奢·奢侈品护理机构(陆家嘴金茂店)","世纪大道88号金茂大厦金茂时尚3楼06单元","31.23545","121.50587","四星商户","133","￥551","奢侈品护理","陆家嘴"
3837505,"罗森轻松熊主题店(上海环球金融中心店)","世纪大道100号上海环球金融中心B1F-5","31.23459","121.50769","四星商户","147","￥16","超市/便利店","陆家嘴"
8872129,"Gindaco章鱼烧(正大广场店)","陆家嘴西路168号正大广场B2楼食代馆","31.23739","121.50011","准四星商户","247","￥23","小吃快餐","陆家嘴"
4505768,"IL Colpo(国金店)","世纪大道8号国金中心商场4楼19-20号商铺","31.23662","121.50127","准四星商户","67","￥600","美发","陆家嘴"
24268616,"克拉哈勃游艇俱乐部","滨江大道4775号","31.21592","121.51272","四星商户","6","None","本帮江浙菜","陆家嘴"
22581824,"急事帮开锁疏通空调清洗","全市上门服务","31.21728","121.42414","四星商户","53","￥99","管道疏通","陆家嘴"
21767097,"可颂坊（陆家嘴店）(陆家嘴店)","上海市浦东新区世纪大道55号","31.23859","121.50224","三星商户","62","￥20","面包甜点","陆家嘴"
18064557,"SpicyGirl","昌邑路547号","31.24185","121.52107","准四星商户","7","None","其他","陆家嘴"
13706608,"香港日置名媛美容瘦身(正大广场店)","陆家嘴西路168号正大广场7楼09铺位","31.23609","121.49822","四星商户","161","￥4072","美容/SPA","陆家嘴"
2067322,"H&M(正大店)","陆家嘴西路168号正大广场1-2楼GF20-22-24B号铺","31.23703","121.50011","准四星商户","1102","￥188","服饰鞋包","陆家嘴"
561967,"鲜得来排骨年糕(浦东店)","即墨路180号","31.23712","121.51355","三星商户","404","￥18","小吃快餐","陆家嘴"
4221045,"鹏利辉盛阁公寓","银城中路600弄1号","31.23163","121.50284","四星商户","30","￥2187","五星级/豪华型","陆家嘴"
5376426,"品面","世纪大道8号国金中心商场LG2楼B座11号","31.2374","121.50126","准四星商户","326","￥37","小吃快餐","陆家嘴"
21314192,"思妍丽(正大广场店)","陆家嘴西路168号正大广场7楼26A","31.23703","121.49928","准四星商户","15","None","美容/SPA","陆家嘴"
6077374,"乐高创想世界","陆家嘴西路168号正大广场","31.23703","121.50011","三星商户","10","￥47","游乐园","陆家嘴"
18480148,"泽形象","东方路122号","31.23875","121.52012","四星商户","200","￥139","美发","陆家嘴"
2632495,"星巴克(环球金融店)","世纪大道100号101","31.23459","121.50769","四星商户","311","￥35","咖啡厅","陆家嘴"
17179558,"晶浦会陆家嘴婚礼中心(陆家嘴店)","花园石桥路33号花旗集团大厦4楼","31.23403","121.5008","四星商户","83","￥279","婚宴","陆家嘴"
501980,"德兴面馆(浦东店)","南泉北路1号","31.23888","121.51519","三星商户","267","￥22","小吃快餐","陆家嘴"
32645867,"TeemaTe(金茂店)","世纪大道88号金茂大厦B1","31.23526","121.50582","四星商户","30","￥45","咖啡厅","陆家嘴"
20673745,"浦江游览","浦东新区世博大道1200号旁世博源1区VIP码头","31.18675","121.49183","准四星商户","6","None","城市观光","陆家嘴"
18321006,"滨江壹号·婚宴","滨江大道富城路拾步街","0.0","0.0","四星商户","11","None","婚宴","陆家嘴"
18182355,"皇玺酒家·婚宴","浦东南路27号","31.24357","121.50639","四星商户","11","None","婚宴","陆家嘴"
5735884,"正宗湘菜馆","南泉北路1号","31.23887","121.51519","四星商户","52","￥98","湘菜","陆家嘴"
18097633,"O2 孕婴视觉摄影","浦三路277弄88号101室","31.19409","121.51506","四星商户","87","￥3598","孕妇写真","陆家嘴"
23595573,"EASYBOX STUDIO(陆家嘴店)","东泰路200弄盛大金磐1号楼701","31.23209","121.50673","四星商户","84","None","瑜伽","陆家嘴"
4664015,"Timberland(正大广场店)","陆家嘴西路168号正大广场4楼东区","31.23672","121.49919","四星商户","21","￥1000","服饰鞋包","陆家嘴"
5514481,"快乐柠檬(正大广场店)","陆家嘴西路168号正大广场5楼","31.2374","121.50012","准四星商户","253","￥12","面包甜点","陆家嘴"
18339614,"上海小南国·婚宴(正大广场店)","陆家嘴西路168号正大广场9楼","31.2374","121.50012","四星商户","33","￥200","婚宴","陆家嘴"
23595694,"足乐坊足浴保健按摩","昌邑路45号","31.24048","121.51327","四星商户","40","None","足疗按摩","陆家嘴"
21017888,"莎珂罗曼(莎珂罗曼陆家嘴店)","乳山路233号","31.23747","121.52654","准五星商户","63","None","美容/SPA","陆家嘴"
5880713,"Teenie Weenie(正大广场店)","陆家嘴西路168号正大广场2楼","31.2374","121.50012","四星商户","45","￥59","服饰鞋包","陆家嘴"
13660616,"天丽欢涮涮锅达人(陆家嘴店)","陆家嘴环路1398-1400号","31.24006","121.50134","三星商户","188","￥82","火锅","陆家嘴"
15116797,"ETUDE HOUSE","世纪大道8号上海国金中心C座地下二层LG2-44室","31.23647","121.50099","准四星商户","36","￥141","化妆品","陆家嘴"
32390823,"耶里夏利","陆家嘴环路","31.23945","121.50115","四星商户","14","None","新疆菜","陆家嘴"
27382052,"Cin Cin Fresco(正大广场一号店)","陆家嘴西路168号正大广场6楼08铺","31.23685","121.49926","准五星商户","38","￥38","面包甜点","陆家嘴"
19413514,"浦江三号婚礼会馆(东方薇婷)","滨江大道1658号","31.22959","121.50392","四星商户","8","None","婚宴","陆家嘴"
6059222,"游艇婚礼","丰和路1号","31.24063","121.49809","四星商户","6","None","婚宴","陆家嘴"
24915302,"too cool for school(正大店)","陆家嘴西路168号正大广场1F中庭","31.23636","121.49812","准四星商户","14","None","化妆品","陆家嘴"
2990365,"华氏大药房(正大店)","陆家嘴西路168号正大广场B2楼卜蜂莲花内","31.23702","121.50009","三星商户","24","None","药店","陆家嘴"
5331657,"王德传茶庄(世纪大道店)","世纪大道88号金茂时尚生活中心2楼2C-4、2C-5室","31.23511","121.50546","四星商户","27","￥72","其他","陆家嘴"
23020289,"Sweetizens微恬社(正大广场店)","正大广场5楼","31.23685","121.49926","四星商户","59","￥36","面包甜点","陆家嘴"
23216684,"郑信宫亚洲餐厅","富城路10号","31.23615","121.49752","四星商户","33","￥162","东南亚菜","陆家嘴"
22215473,"Roaster Cafe罗斯特现烘咖啡(陆家嘴软件园店)","峨山路111号之11","31.21463","121.53096","准五星商户","27","￥21","咖啡厅","陆家嘴"
8897560,"上海浦东文华东方酒店·婚宴","浦东南路111号文华东方酒店内","31.24364","121.5072","四星商户","10","None","婚宴","陆家嘴"
2371684,"喜喜月子会所(浦东江景馆)","昌邑路588弄金隆置地大厦1号17楼","31.24148","121.5216","四星商户","203","￥25385","孕产护理","陆家嘴"
5330988,"赛百味(国金中心店)","世纪大道8号国金中心LG2楼LG2-A7","31.23743","121.50126","四星商户","503","￥24","西餐","陆家嘴"
3891808,"Sky Lobby","世纪大道8号上海国金中心丽思卡尔顿酒店52楼","31.23591","121.50094","准四星商户","12","None","西餐","陆家嘴"
13926945,"红唇发艺","昌邑路41号","31.24042","121.51315","准五星商户","161","￥1122","美发","陆家嘴"
23587396,"名创优品(上海正大广场店)","陆家嘴正大广场B2","31.23685","121.49926","准四星商户","12","￥28","综合商场","陆家嘴"
19616511,"信州府","浦东大道599号","31.24114","121.5222","准四星商户","34","￥110","其他","陆家嘴"
23367176,"FairyWish贝乐喜美式儿童派对俱乐部(亲子活动策划定制)","商城路800号斯米克大厦606室","31.23031","121.51988","准四星商户","4","None","更多亲子服务","陆家嘴"
32630967,"水晖","银城中路68号时代金融中心2楼","31.24115","121.50662","四星商户","39","￥552","日本菜","陆家嘴"
22076703,"蜀渝火锅","东昌路422号（近浦成路）","31.23192","121.51058","准四星商户","40","￥50","川菜","陆家嘴"
15090386,"全方棋牌室","崂山路161号","31.23798","121.51705","四星商户","5","None","棋牌室","陆家嘴"
17179426,"海龙海鲜舫·婚宴","东昌路1号","31.23112","121.50224","准四星商户","173","￥265","婚宴","陆家嘴"
504845,"辣翻天川菜馆(栖霞路店)","栖霞路5号","31.23496","121.51318","准四星商户","506","￥49","川菜","陆家嘴"
18698997,"Moussy(正大广场店)","陆家嘴西路168号2F05A","31.23778","121.50044","四星商户","14","￥1199","服饰鞋包","陆家嘴"
18147948,"万信酒店自助餐厅","南洋泾路578号万信酒店1楼","31.23229","121.55619","准四星商户","45","￥99","自助餐","陆家嘴"
24099161,"外滩源壹号","陆家嘴西路56号","31.23829","121.50057","准四星商户","1","None","其他","陆家嘴"
4540131,"果之满满(时代金融中心店)","银城中路68号时代金融中心1楼106单元","31.24129","121.5065","准五星商户","245","￥17","面包甜点","陆家嘴"
10653236,"R&B 世界茶饮(正大广场店)","陆家嘴西路168号正大广场B2楼","31.23762","121.50017","四星商户","296","￥12","面包甜点","陆家嘴"
4114676,"碧玉蓝天顺峰大酒店","银城中路8号碧玉蓝天3-4楼","31.24162","121.50733","准四星商户","320","￥236","粤菜","陆家嘴"
13890340,"拿渡麻辣香锅(正大卜蜂莲花店)","陆家嘴西路168号正大广场地下二层卜蜂莲花","31.23744","121.50018","三星商户","136","￥55","川菜","陆家嘴"
1879930,"SEPHORA(丝芙兰上海正大广场店)","中国上海市浦东新区陆家嘴西路168号1楼47号","31.23703","121.50011","准四星商户","699","￥1015","化妆品","陆家嘴"
